"Event.ID" "Gene" "dPSI" "Pdiff"
"HsaINT0074540" "HDAC10" 0.00479054702579325 0.512
"HsaINT0074541" "HDAC10" 0.166296700443197 0.80475
"HsaINT0074542" "HDAC10" -0.0319610223249359 0.58925
"HsaINT0074543" "HDAC10" -0.0623956320821941 0.67925
"HsaINT0074544" "HDAC10" 0.578200269591116 0.9925
"HsaINT0074545" "HDAC10" 0.0539448386898355 0.733
"HsaINT0074546" "HDAC10" 0.145788354158654 0.841
"HsaINT0074547" "HDAC10" 0.097653856762204 0.77125
"HsaINT0074549" "HDAC10" 0.307700532033473 0.98875
"HsaINT0074550" "HDAC10" 0.2574425302139 0.87425
"HsaINT0074553" "HDAC10" 0.224185722288463 0.82175
"HsaINT0074555" "HDAC10" 0.173884593952475 0.72825
"HsaINT0074556" "HDAC10" 0.0913309295823418 0.7165
"HsaINT0074588" "HDAC3" 0.00220182337268797 0.5135
"HsaINT0074590" "HDAC3" 0.0163214686942966 0.6325
"HsaINT0074598" "HDAC4" 0.213298296875151 0.65125
"HsaINT0074628" "HDAC5" 0.0119462789047997 0.61
"HsaINT0074651" "HDAC6" 0.055716999546357 0.57725
"HsaINT0074672" "HDAC6" 0.0198489469427384 0.54025
"HsaINT0074676" "HDAC7" -0.000921120330074476 0.50825
"HsaINT0074679" "HDAC7" 0.0659762236719835 0.85175
"HsaINT0074682" "HDAC7" 0.151952214379235 0.8815
"HsaINT0074690" "HDAC7" 0.000371127663756474 0.5165
"HsaINT0074691" "HDAC7" 0.210837658814903 0.91975
"HsaINT0074699" "HDAC7" 0.168402613215741 1
"HsaINT0074769" "HDGFRP2" -0.0131935950163468 0.54375
"HsaINT0074848" "HEATR1" -0.00205157940472374 0.52125
"HsaINT0074871" "HEATR1" 0.000836573785541868 0.51575
"HsaINT0074881" "HEATR2" 0.0604331471417895 0.762
"HsaINT0074895" "HEATR3" 0.0114011405476512 0.589
"HsaINT0075097" "HECTD1" 0.00129002604659362 0.52175
"HsaINT0075163" "HECTD3" 0.37444864659502 0.9935
"HsaINT0075346" "HEMK1" 0.00545591295731115 0.51275
"HsaINT0075676" "HERC4" 0.00549738716438933 0.565
"HsaINT0075680" "HERC4" -0.00152356019679341 0.53275
"HsaINT0075688" "HERC4" -0.000923623725404089 0.52175
"HsaINT0075813" "HEXDC" 0.392220530501134 0.761
"HsaINT0075919" "HGS" 0.259471964252657 0.72525
"HsaINT0075922" "HGS" 0.313590840953346 0.973
"HsaINT0075930" "HGS" 0.138439090451799 0.912
"HsaINT0075945" "HGSNAT" 0.00058816498667473 0.50675
"HsaINT0075956" "HGSNAT" -0.00830249173081519 0.6485
"HsaINT0076084" "HIBCH" -0.0353163331174429 0.5985
"HsaINT0076094" "HIC1" 0.151005005860839 0.8215
"HsaINT0076112" "HIF1AN" 0.00811075332678654 0.55125
"HsaINT0076146" "HINFP" 0.0530877525059049 0.609
"HsaINT0076162" "HINT2" 0.0632761521069128 0.67825
"HsaINT0076200" "HIP1R" 0.369087947885561 0.98775
"HsaINT0076278" "HIRA" -0.0013984994926029 0.527
"HsaINT0076295" "HIRA" -0.0438568458118046 0.64375
"HsaINT0076308" "HIST1H2BD" 0.000150207890278701 0.50825
"HsaINT0076427" "HKR1" 0.0772687718844647 0.67575
"HsaINT0076529" "HM13" -0.00425227323905944 0.58925
"HsaINT0076549" "HMBS" 0.0714547862615753 0.61875
"HsaINT0076551" "HMBS" 0.0980203166093595 0.82325
"HsaINT0076560" "HMBS" 0.00240171528243758 0.5195
"HsaINT0076561" "HMBS" 0.237920393196985 0.823
"HsaINT0076670" "HMG20A" 0.0128638984621227 0.54575
"HsaINT0076679" "HMG20B" 0.170616184804124 0.704
"HsaINT0076680" "HMG20B" 0.00182161710933511 0.522
"HsaINT0076681" "HMG20B" 0.629445670715544 0.999
"HsaINT0076688" "HMGA1" 0.14300122785389 0.89675
"HsaINT0076696" "HMGA2" 0.00521312641123105 0.73975
"HsaINT0076697" "HMGA2" 0.000195373743430601 0.50625
"HsaINT0076785" "HMGN3" -0.0822758059072089 0.96225
"HsaINT0076796" "HMGXB3" -0.0019715260902064 0.52125
"HsaINT0076811" "HMGXB3" -0.0403915525236047 0.63875
"HsaINT0076954" "HNRNPA1L2" 0.351255340232943 0.78275
"HsaINT0076957" "HNRNPA2B1" -0.223407366461619 0.97625
"HsaINT0076978" "HNRNPAB" 0.0868943938756559 0.88925
"HsaINT0076989" "HNRNPC" -0.000863269557502723 0.64675
"HsaINT0077007" "HNRNPH1" 0.188476142378032 0.9935
"HsaINT0077011" "HNRNPH1" -0.0989676223156985 0.79425
"HsaINT0077012" "HNRNPH1" -0.249033639749905 0.968
"HsaINT0077014" "HNRNPH1" -0.0404045798550998 0.68275
"HsaINT0077021" "HNRNPH3" -0.0486430987894681 0.585
"HsaINT0077084" "HNRNPU" 0.00509865891337438 0.55525
"HsaINT0077131" "HNRPDL" -0.223630977294716 0.99925
"HsaINT0077142" "HNRPLL" -0.00343738339409086 0.541
"HsaINT0077202" "HOOK2" 0.0525798764884769 0.66375
"HsaINT0077290" "HOXB2" -0.0463913026006738 0.57425
"HsaINT0077298" "HOXB6" 0.00318695593770482 0.56925
"HsaINT0077300" "HOXB8" -0.00135618356540739 0.51675
"HsaINT0077334" "HP1BP3" -0.163440649179917 0.949
"HsaINT0077416" "HPS1" 0.166592373297458 0.8305
"HsaINT0077418" "HPS1" 0.00120734014467327 0.534
"HsaINT0077443" "HPS4" 0.102498304940843 0.8405
"HsaINT0077445" "HPS4" -0.0359890775852219 0.66525
"HsaINT0077446" "HPS4" -0.0668682424854035 0.5695
"HsaINT0077526" "HRAS" 0.219958208477372 0.84475
"HsaINT0077599" "HSBP1L1" -0.0786356483899891 0.697
"HsaINT0077600" "HSBP1L1" -0.187910105967817 0.85225
"HsaINT0077601" "HSBP1L1" -0.0273457018671567 0.69175
"HsaINT0077628" "HSD17B1" 0.345109643413777 0.81375
"HsaINT0077740" "HSDL2" 0.000587002392018881 0.50075
"HsaINT0077831" "HSP90AB1" 0.00177630519245549 0.52075
"HsaINT0077874" "HSPA12A" 0.0896913693779523 0.7955
"HsaINT0077979" "HSPB11" -0.010967936847808 0.52825
"HsaINT0077981" "HSPB6" 0.012811413194508 0.8345
"HsaINT0078259" "HTT" 0.000359121640930661 0.506
"HsaINT0078312" "HTT" 0.0342513810240167 0.62675
"HsaINT0078513" "HYI" -0.0156887749498756 0.563
"HsaINT0078514" "HYI" 0.151453238830117 0.99075
"HsaINT0078567" "IARS" 0.00307806644408104 0.53525
"HsaINT0078685" "ICAM3" 0.34791637411191 1
"HsaINT0078689" "ICAM5" 0.321328393283627 0.71725
"HsaINT0078695" "ICAM5" 0.0939815172789062 0.73875
"HsaINT0078696" "ICAM5" 0.194352091034363 0.715
"HsaINT0078697" "ICAM5" 0.044132738863489 0.53375
"HsaINT0078732" "ID1" 0.12616034575355 0.69625
"HsaINT0078849" "IDUA" 0.386864406697566 0.93525
"HsaINT0078853" "IDUA" 0.050426917537829 0.67125
"HsaINT0078854" "IDUA" 0.0701923197170917 0.584
"HsaINT0078855" "IDUA" 0.292684524803179 0.8865
"HsaINT0078868" "IFFO1" 0.454766289258821 1
"HsaINT0078896" "IFI27L1" -0.122191203957854 0.71575
"HsaINT0079004" "IFNGR2" -0.0021918221972626 0.54175
"HsaINT0079014" "IFRD1" -0.0355929035429739 0.77925
"HsaINT0079022" "IFRD2" 0.500683434640967 0.97975
"HsaINT0079109" "IFT172" 0.00820850687229101 0.54775
"HsaINT0079128" "IFT172" 0.00698728964029808 0.5515
"HsaINT0079142" "IFT20" 0.0522889068435244 0.71575
"HsaINT0079148" "IFT27" 0.00399483626105851 0.5165
"HsaINT0079149" "IFT27" -0.0519764288767988 0.618
"HsaINT0079233" "IFT81" 0.00144018076493045 0.5225
"HsaINT0079302" "IGDCC4" 0.0368146956661636 0.5905
"HsaINT0079305" "IGDCC4" 0.153892002377905 0.89175
"HsaINT0079308" "IGDCC4" 0.05502417495125 0.6655
"HsaINT0079345" "IGF2BP1" 0.000262399888307749 0.508
"HsaINT0079346" "IGF2BP1" -0.0378302724302774 0.63425
"HsaINT0079352" "IGF2BP1" -0.000724514567922011 0.51025
"HsaINT0079357" "IGF2BP2" 0.0071071161985222 0.6775
"HsaINT0079359" "IGF2BP2" 0.0188243874316514 0.6685
"HsaINT0079370" "IGF2BP2" -0.00782416217265087 0.59625
"HsaINT0079372" "IGF2BP3" 0.00238875170107991 0.534
"HsaINT0079373" "IGF2BP3" -0.0295359249064918 0.72625
"HsaINT0079374" "IGF2BP3" 0.00506697059118051 0.68075
"HsaINT0079423" "IGF2R" 0.150121215850779 0.9295
"HsaINT0079508" "IGHMBP2" 0.523217231346704 0.84175
"HsaINT0079619" "IGSF8" -0.00515733892458081 0.5475
"HsaINT0079621" "IGSF8" -0.0274046612075485 0.68675
"HsaINT0079683" "IKBIP" 0.000150650031961104 0.50375
"HsaINT0079687" "IKBKAP" -0.021878631011628 0.6355
"HsaINT0079720" "IKBKAP" -0.0101640386385755 0.5675
"HsaINT0079721" "IKBKAP" -0.0722375782416771 0.69875
"HsaINT0079728" "IKBKB" 0.0204343593573927 0.5925
"HsaINT0079729" "IKBKB" 0.0900247882816531 0.75125
"HsaINT0079730" "IKBKB" 0.13226758405467 0.8715
"HsaINT0079737" "IKBKB" 8.34410853898619e-05 0.5015
"HsaINT0079759" "IKBKE" 0.0436267216030079 0.56775
"HsaINT0079761" "IKBKE" 0.195009692285341 0.8875
"HsaINT0079764" "IKBKE" 0.457068206873931 0.9165
"HsaINT0079766" "IKBKE" 0.365298090142896 0.962
"HsaINT0079816" "IKZF5" -0.00232407020512892 0.53725
"HsaINT0079840" "IL11" 0.0370401611591016 0.63325
"HsaINT0079852" "IL12A" -6.36104649314011e-05 0.501
"HsaINT0079856" "IL12A" -0.0325502608054812 0.572
"HsaINT0079960" "IL17RA" 0.000142681706439701 0.5025
"HsaINT0079964" "IL17RA" -0.00379134030009487 0.56025
"HsaINT0079990" "IL17RC" 0.0033987238983928 0.53925
"HsaINT0079991" "IL17RC" 0.00239028142279551 0.5365
"HsaINT0079992" "IL17RC" -0.00206545477497123 0.53
"HsaINT0079999" "IL17RC" 0.0499160642121022 0.60475
"HsaINT0080358" "IL32" 0.045560930157197 0.6485
"HsaINT0080388" "IL4R" 0.00566273176487295 0.5725
"HsaINT0080394" "IL4R" -0.0137521916119035 0.6005
"HsaINT0080396" "IL4R" 0.00318470714844554 0.50125
"HsaINT0080414" "IL6" 0.0149705298255112 0.548
"HsaINT0080454" "IL7R" -0.00246207188312819 0.55125
"HsaINT0080455" "IL7R" -0.00168987113211432 0.5525
"HsaINT0080456" "IL7R" 0.278583445649592 0.9735
"HsaINT0080495" "ILF3" 0.0892270184267352 0.6265
"HsaINT0080525" "ILKAP" -0.0512451342092133 0.66225
"HsaINT0080527" "ILKAP" -0.0859859908257156 0.74575
"HsaINT0080532" "ILKAP" 0.0240743216953605 0.61975
"HsaINT0080587" "IMPA1" -0.0653028387033974 0.691
"HsaINT0080761" "INF2" -0.0224938396802296 0.6855
"HsaINT0080800" "ING5" 0.0287669791732977 0.618
"HsaINT0080844" "INO80B" -0.0353932393643335 0.52375
"HsaINT0080869" "INO80E" -0.0328853862283842 0.6685
"HsaINT0080870" "INO80E" -0.0847155372601924 0.778
"HsaINT0080874" "INPP1" 0.0074310453426908 0.547
"HsaINT0080897" "INPP4A" 0.0256324289853813 0.57025
"HsaINT0080996" "INPP5E" 0.31088671019067 0.7825
"HsaINT0080998" "INPP5E" 0.586520121487376 0.87475
"HsaINT0080999" "INPP5E" 0.611637805167313 0.96175
"HsaINT0081000" "INPP5E" 0.0230379886543211 0.6215
"HsaINT0081054" "INPPL1" 0.507158686197523 1
"HsaINT0081058" "INPPL1" -0.0005319321470868 0.50875
"HsaINT0081069" "INPPL1" 0.520171300087991 1
"HsaINT0081070" "INPPL1" 0.336982675848577 0.99975
"HsaINT0081071" "INPPL1" 0.0567513515689766 0.663
"HsaINT0081085" "INSC" -0.000699006617436839 0.50975
"HsaINT0081098" "INSIG2" 0.00237714135282409 0.53225
"HsaINT0081166" "INTS1" 0.258323512008189 0.957
"HsaINT0081202" "INTS10" -0.00829016048414 0.57775
"HsaINT0081266" "INTS3" -0.291585335130729 0.9885
"HsaINT0081267" "INTS3" -0.424352168372258 0.958
"HsaINT0081356" "INTS8" 0.0117364929581832 0.562
"HsaINT0081376" "INTS9" 0.219761937989871 0.8005
"HsaINT0081405" "INVS" 0.152499350924999 0.84225
"HsaINT0081486" "IPO13" 0.307735775309312 0.90175
"HsaINT0081603" "IPO8" 0.268645602466476 0.69675
"HsaINT0081617" "IPO9" 0.0912110280869989 0.7235
"HsaINT0081899" "IQSEC2" -0.0246263076853869 0.52725
"HsaINT0081943" "IRAK1" 0.0198346705619406 0.754
"HsaINT0081968" "IRAK2" 0.00267140721883484 0.53175
"HsaINT0082018" "IRF1" 3.65233861982645e-05 0.51275
"HsaINT0082023" "IRF1" 0.0128653431265856 0.59875
"HsaINT0082024" "IRF1" -0.0183540001841928 0.59225
"HsaINT0082025" "IRF1" 0.0534623303188203 0.84675
"HsaINT0082035" "IRF3" 0.0288687676920996 0.54975
"HsaINT0082070" "IRF7" 0.00117265361266501 0.51225
"HsaINT0082071" "IRF7" 0.0959572702412781 0.67075
"HsaINT0082072" "IRF7" 0.084379999209126 0.69325
"HsaINT0082073" "IRF7" 0.0402457714004912 0.63675
"HsaINT0082075" "IRF7" 0.0440206062769138 0.67725
"HsaINT0082090" "IRF9" 0.261677149291475 0.99675
"HsaINT0082091" "IRF9" 0.0989361718312715 0.892
"HsaINT0082097" "IRS1" -0.00089964538856174 0.51425
"HsaINT0082126" "ISCU" -0.0284307676306889 0.8195
"HsaINT0082169" "ISOC2" 0.00401538154588168 0.5465
"HsaINT0082200" "ISYNA1" 0.348741011174162 0.85
"HsaINT0082254" "ITFG2" -0.0598843724719674 0.64775
"HsaINT0082339" "ITGA11" 0.070088476377601 0.78525
"HsaINT0082346" "ITGA11" 0.00268167286268171 0.59425
"HsaINT0082348" "ITGA11" 0.00279736420224213 0.59575
"HsaINT0082350" "ITGA11" 0.00269784470658881 0.5345
"HsaINT0082351" "ITGA11" -0.00836325932249626 0.5785
"HsaINT0082353" "ITGA11" 0.00233935215408525 0.51425
"HsaINT0082373" "ITGA2" 0.0117002558514531 0.68175
"HsaINT0082374" "ITGA2" 0.0449405415878009 0.9035
"HsaINT0082377" "ITGA2" -4.39358081159458e-05 0.508
"HsaINT0082378" "ITGA2" 0.000121689434592504 0.5005
"HsaINT0082379" "ITGA2" 0.00365371117775528 0.63875
"HsaINT0082473" "ITGA5" 0.0255720280295879 0.87075
"HsaINT0082497" "ITGA5" -0.000719600020008244 0.56275
"HsaINT0082657" "ITGAE" -0.0638701432154599 0.743
"HsaINT0082658" "ITGAE" -0.0390537511264741 0.64925
"HsaINT0082752" "ITGAV" 0.0103663761641402 0.65175
"HsaINT0082850" "ITGB3" -0.00630763703419683 0.58275
"HsaINT0082858" "ITGB3" -0.00621314908660196 0.56275
"HsaINT0083173" "ITPKC" 0.440338855906577 0.9965
"HsaINT0083344" "ITPR3" 0.01982192659691 0.59875
"HsaINT0083345" "ITPR3" 8.51847652359738e-06 0.5075
"HsaINT0083376" "ITSN1" -0.000837120885918866 0.50475
"HsaINT0083444" "IVD" 0.14034303279538 0.808
"HsaINT0083445" "IVD" 0.0380679299066772 0.58725
"HsaINT0083459" "IVNS1ABP" 0.0322969111506479 0.70875
"HsaINT0083460" "IVNS1ABP" 0.49548086745919 0.99875
"HsaINT0083525" "JAG1" 0.00242242238187299 0.538
"HsaINT0083590" "JAK2" 0.192923840200535 0.669
"HsaINT0083704" "JAM3" -0.0511012825388948 0.6865
"HsaINT0083723" "JARID2" -0.00336869846493782 0.5355
"HsaINT0083776" "JMJD1C" 0.0166520842461697 0.57075
"HsaINT0083789" "JMJD5" 0.0315793557586819 0.557
"HsaINT0083827" "JMJD8" 0.0665544260615914 0.614
"HsaINT0083828" "JMJD8" 0.303156419125401 0.93175
"HsaINT0083830" "JMJD8" 0.20329880505283 0.97025
"HsaINT0083903" "JUP" 0.185623554923805 0.9635
"HsaINT0083982" "KANK1" 0.356178795246837 0.967
"HsaINT0083987" "KANK1" 0.0282526123711629 0.6025
"HsaINT0084050" "KAT2A" -0.226318550381144 0.76275
"HsaINT0084072" "KAT5" 0.106485060533266 0.805
"HsaINT0084073" "KAT5" 0.0105499635933534 0.592
"HsaINT0084088" "KATNA1" 0.0265651300751982 0.68075
"HsaINT0084092" "KATNA1" -0.00287070457695306 0.5295
"HsaINT0084125" "KATNB1" 0.000730885678981871 0.5095
"HsaINT0084288" "KCNG1" 0.0235537487774269 0.5725
"HsaINT0084543" "KCNMA1" -0.0017819424343968 0.532
"HsaINT0084819" "KCTD1" 0.0068890110596456 0.5475
"HsaINT0084827" "KCTD10" 0.124835413105226 0.9555
"HsaINT0084832" "KCTD13" 0.167915602244724 0.75375
"HsaINT0084834" "KCTD13" 0.305252063995872 0.8535
"HsaINT0084835" "KCTD13" 0.266019650855546 0.85325
"HsaINT0084850" "KCTD17" -0.0477235125583031 0.58
"HsaINT0084851" "KCTD17" 0.0468936711928798 0.56375
"HsaINT0084852" "KCTD18" 0.000162422217398343 0.50175
"HsaINT0084857" "KCTD18" 0.0481558437925794 0.6125
"HsaINT0084873" "KCTD2" 0.000121506736676691 0.50075
"HsaINT0084883" "KCTD20" 0.00200858546294826 0.53625
"HsaINT0084952" "KDELR3" 0.00216506221977804 0.53275
"HsaINT0085041" "KDM3A" 0.0462997725719179 0.5465
"HsaINT0085123" "KDM4B" 0.0652552755684192 0.604
"HsaINT0085210" "KDM5C" 0.00578086137998553 0.54775
"HsaINT0085410" "KHNYN" 0.266184656556005 0.873
"HsaINT0085427" "KHSRP" 0.00367048543421833 0.60225
"HsaINT0085452" "KIAA0020" 0.166628918959143 0.914
"HsaINT0085479" "KIAA0090" 0.00598801319167488 0.5645
"HsaINT0085532" "KIAA0141" 0.0756445596672064 0.60275
"HsaINT0085539" "KIAA0141" 0.235940010854693 0.79475
"HsaINT0085550" "KIAA0146" -0.021669197239066 0.62125
"HsaINT0085551" "KIAA0146" -0.00638812526894813 0.58975
"HsaINT0085567" "KIAA0174" -0.0542485284626775 0.6055
"HsaINT0085582" "KIAA0182" -0.0868828820026383 0.77575
"HsaINT0085590" "KIAA0195" -0.0212709107674 0.533
"HsaINT0085592" "KIAA0195" -0.0843771825495614 0.5755
"HsaINT0085671" "KIAA0232" 0.00969013651351035 0.6305
"HsaINT0085673" "KIAA0232" 0.0349198972689852 0.63875
"HsaINT0085689" "KIAA0247" -0.0263681757584821 0.656
"HsaINT0085702" "KIAA0284" -0.095184976829649 0.71875
"HsaINT0085776" "KIAA0355" -0.0522156690402126 0.55275
"HsaINT0085819" "KIAA0368" -0.02056253780569 0.55875
"HsaINT0085846" "KIAA0415" 0.0530420119112303 0.71075
"HsaINT0085847" "KIAA0415" 0.167312597275685 0.97525
"HsaINT0085850" "KIAA0415" 0.434887140302121 0.98025
"HsaINT0085854" "KIAA0415" -0.011968980190231 0.53725
"HsaINT0085855" "KIAA0415" 0.408638313880708 0.9905
"HsaINT0085860" "KIAA0415" 0.39368646310905 0.99475
"HsaINT0085871" "KIAA0427" -0.0503953242189328 0.679
"HsaINT0085890" "KIAA0430" -0.00916268926742353 0.53775
"HsaINT0085891" "KIAA0430" 0.373241256870863 0.93575
"HsaINT0086002" "KIAA0528" 0.0177610228896131 0.64825
"HsaINT0086003" "KIAA0528" 0.00646341148787699 0.5735
"HsaINT0086031" "KIAA0556" 0.0678237356372048 0.66625
"HsaINT0086183" "KIAA0753" 0.282815386673264 0.98425
"HsaINT0086184" "KIAA0753" 0.371285941604654 0.808
"HsaINT0086209" "KIAA0802" -0.00210559465764626 0.5135
"HsaINT0086217" "KIAA0802" 0.000373299613360672 0.507
"HsaINT0086232" "KIAA0895L" -0.10921114586684 0.764
"HsaINT0086236" "KIAA0907" -0.012972575611585 0.562
"HsaINT0086237" "KIAA0907" 0.259534272608923 0.894
"HsaINT0086239" "KIAA0907" 0.0106622503046283 0.5435
"HsaINT0086247" "KIAA0907" 0.00193335864791344 0.54025
"HsaINT0086252" "KIAA0913" -0.0126336763742807 0.55125
"HsaINT0086254" "KIAA0913" -0.000596706150052896 0.52825
"HsaINT0086506" "KIAA1199" 5.1859361875713e-05 0.50075
"HsaINT0086511" "KIAA1199" -0.000249488625114327 0.50725
"HsaINT0086512" "KIAA1199" 0.00372747272242219 0.5315
"HsaINT0086514" "KIAA1199" 9.83729717310942e-06 0.50175
"HsaINT0086516" "KIAA1199" -0.000621637284577953 0.50875
"HsaINT0086531" "KIAA1199" -0.000166160155725278 0.50725
"HsaINT0086670" "KIAA1310" 0.0138892777880251 0.5625
"HsaINT0086672" "KIAA1310" 0.00100484748883979 0.51425
"HsaINT0086733" "KIAA1370" -0.0395209225606894 0.6585
"HsaINT0086734" "KIAA1370" -0.131397346855429 0.83725
"HsaINT0086858" "KIAA1432" 0.00267821158060461 0.537
"HsaINT0086944" "KIAA1530" -0.0569517966965639 0.65525
"HsaINT0086946" "KIAA1530" -0.0229271998578769 0.52775
"HsaINT0086948" "KIAA1530" 0.117311334946708 0.61225
"HsaINT0086961" "KIAA1539" 0.0964894624041613 0.779
"HsaINT0086962" "KIAA1539" 0.0665872135686447 0.75825
"HsaINT0087055" "KIAA1632" 0.00311987579619375 0.52975
"HsaINT0087073" "KIAA1632" -0.00389397154534915 0.544
"HsaINT0087303" "KIAA1967" 0.0946728502615555 0.9185
"HsaINT0087304" "KIAA1967" 0.183077762031095 0.879
"HsaINT0087314" "KIAA1967" -0.00356353229917784 0.559
"HsaINT0087319" "KIAA1967" 0.117885533348221 0.7385
"HsaINT0087320" "KIAA1967" 0.0215522408555994 0.65875
"HsaINT0087321" "KIAA1967" 0.0386912711182706 0.745
"HsaINT0087564" "KIF16B" 0.0185531064801544 0.60375
"HsaINT0087886" "KIF22" 0.0375798461322352 0.52675
"HsaINT0087915" "KIF23" 0.00683856768406476 0.53425
"HsaINT0088054" "KIF3C" 0.00153664454088426 0.53
"HsaINT0088191" "KIF7" 0.0790214086126816 0.79075
"HsaINT0088193" "KIF7" 0.012404412480661 0.591
"HsaINT0088194" "KIF7" -0.0368805134168152 0.58525
"HsaINT0088252" "KIFC2" 0.216573964564948 0.855
"HsaINT0088259" "KIFC2" 0.46886800335953 0.90875
"HsaINT0088269" "KIFC3" 0.0253457994293874 0.66675
"HsaINT0088271" "KIFC3" 0.072524089524694 0.76275
"HsaINT0088321" "KIRREL" 0.130129249837622 0.8655
"HsaINT0088322" "KIRREL" 0.0871631578183739 0.9865
"HsaINT0088331" "KIRREL" 0.124825220844754 0.79075
"HsaINT0088393" "KITLG" -0.00470779704327338 0.71275
"HsaINT0088433" "KLC2" 0.200305213169716 0.94075
"HsaINT0088498" "KLF3" 0.0897695764783194 0.80575
"HsaINT0088551" "KLHDC2" 0.00365364188541845 0.5215
"HsaINT0088578" "KLHDC5" -0.172967994962871 0.7975
"HsaINT0088588" "KLHDC8B" 0.199592874336552 0.78275
"HsaINT0088612" "KLHL12" -0.00812185485775145 0.53325
"HsaINT0088640" "KLHL17" -0.0571054898708181 0.58775
"HsaINT0088641" "KLHL17" 0.176084604415423 0.62575
"HsaINT0088643" "KLHL17" -0.0902770170314154 0.68875
"HsaINT0088645" "KLHL17" -0.000874784984755683 0.5095
"HsaINT0088647" "KLHL17" 0.124011997675695 0.8795
"HsaINT0088648" "KLHL17" 0.155937650620141 0.78725
"HsaINT0088649" "KLHL17" 0.238588305740064 0.94225
"HsaINT0088650" "KLHL17" 0.226199541810562 0.94375
"HsaINT0088656" "KLHL18" 0.0729903690400468 0.741
"HsaINT0088657" "KLHL18" 0.0347627473580344 0.66625
"HsaINT0088658" "KLHL18" 0.0105363996686945 0.5405
"HsaINT0088689" "KLHL21" 0.238454703377536 0.93875
"HsaINT0088694" "KLHL22" 0.0132759651260532 0.53175
"HsaINT0088700" "KLHL24" 0.0010370790757951 0.50425
"HsaINT0088771" "KLHL36" 0.0589001413061228 0.66625
"HsaINT0088924" "KLRAQ1" -0.0209861709160311 0.61975
"HsaINT0089238" "KPTN" -0.00679298960098752 0.5255
"HsaINT0089240" "KPTN" 0.364118432943219 0.92025
"HsaINT0089257" "KRBA1" 0.0215403990715804 0.6075
"HsaINT0089296" "KRI1" 0.234148508326397 0.78275
"HsaINT0089318" "KRIT1" -0.0164208718323099 0.60775
"HsaINT0089331" "KRR1" -0.0132381498061762 0.579
"HsaINT0089756" "KSR1" 0.00765986525629674 0.55575
"HsaINT0089936" "L3MBTL2" 0.0354191385901521 0.67075
"HsaINT0089937" "L3MBTL2" 0.284684275274001 0.73125
"HsaINT0089938" "L3MBTL2" 0.0215145100695702 0.62175
"HsaINT0089940" "L3MBTL2" -0.0011728568901659 0.523
"HsaINT0089943" "L3MBTL2" 0.0048058377927405 0.5595
"HsaINT0090056" "LAMA1" -7.1509791742275e-05 0.50175
"HsaINT0090058" "LAMA1" 0.00312870279123278 0.52725
"HsaINT0090314" "LAMA5" 0.0902029758955576 0.82575
"HsaINT0090326" "LAMA5" 0.016952636182339 0.77975
"HsaINT0090339" "LAMA5" 0.295440732874699 0.9995
"HsaINT0090382" "LAMB1" 0.0852613744838294 0.83525
"HsaINT0090385" "LAMB1" 0.0193719386574716 0.76975
"HsaINT0090401" "LAMB2" 0.154312736111549 0.93025
"HsaINT0090408" "LAMB2" 0.180494050719266 0.8995
"HsaINT0090418" "LAMB2" -0.0370707511482739 0.67075
"HsaINT0090531" "LAMC2" 0.000816741973386249 0.5005
"HsaINT0090698" "LARP4" -5.83763539507409e-05 0.506
"HsaINT0090797" "LAS1L" -0.0742715337483524 0.741
"HsaINT0090852" "LASS5" -0.00250174083073738 0.5145
"HsaINT0090865" "LAT" 0.0574204106038631 0.65675
"HsaINT0090870" "LAT" -0.00555632369908686 0.5105
"HsaINT0090907" "LAYN" -0.00655338197564808 0.58775
"HsaINT0090935" "LBR" 0.320184446455214 0.99475
"HsaINT0090957" "LCAT" 0.595359106194815 0.961
"HsaINT0090959" "LCAT" 0.0702648623951164 0.74775
"HsaINT0090960" "LCAT" 0.0854323923203805 0.72575
"HsaINT0091125" "LDB1" -0.00865519823556196 0.638
"HsaINT0091126" "LDB1" 0.104293654885696 0.916
"HsaINT0091142" "LDB2" -0.0244460121714588 0.56425
"HsaINT0091210" "LDLR" -2.76741998710243e-05 0.50425
"HsaINT0091242" "LDLRAP1" -0.0327219524853954 0.593
"HsaINT0091263" "LEF1" -0.00323070855164417 0.5365
"HsaINT0091264" "LEF1" -0.00490253405677581 0.552
"HsaINT0091266" "LEF1" 0.0137797163363586 0.61875
"HsaINT0091296" "LEMD3" -0.00172630960300687 0.51875
"HsaINT0091317" "LENG8" -0.00957947912043655 0.557
"HsaINT0091373" "LEPRE1" 0.0228941247334356 0.66825
"HsaINT0091402" "LEPREL2" 0.0614922802907316 0.91725
"HsaINT0091408" "LEPREL4" 0.164802058293856 0.99675
"HsaINT0091441" "LETM2" 0.000338175197820379 0.51225
"HsaINT0091444" "LETMD1" -0.00417228456445037 0.526
"HsaINT0091445" "LETMD1" -0.0127470703834611 0.58725
"HsaINT0091497" "LGALS3" 0.309589008920612 0.927
"HsaINT0091524" "LGALS8" -0.00602574293786658 0.54125
"HsaINT0091525" "LGALS8" -0.0116180499048379 0.61325
"HsaINT0091526" "LGALS8" 0.00414927336637843 0.5295
"HsaINT0091527" "LGALS8" -0.162297969358932 0.8015
"HsaINT0091528" "LGALS8" -0.128187014151159 0.73675
"HsaINT0091763" "LIAS" -0.0582563114088423 0.5755
