"EVENT" "median_value" "mean_value" "var_value"
"HsaINT0161987" 13.1 18.0486896551724 298.547476743295
"HsaINT0161990" 9.21 13.1633793103448 202.426589195402
"HsaINT0161992" 11.11 20.047 553.387858561151
"HsaINT0162018" 33.33 37.9944094488189 899.008572465942
"HsaINT0162019" 44.9 48.2862790697674 869.386814171512
"HsaINT0162030" 5.88 18.7958260869565 785.782426285278
"HsaINT0162034" 3.23 15.1259349593496 725.93502268426
"HsaINT0162052" 15.25 26.3884761904762 871.900932271062
"HsaINT0162059" 0 14.3288571428571 745.041852527473
"HsaINT0162065" 100 75.0022962962963 1152.4750939414
"HsaINT0162066" 15.82 19.8451724137931 396.563062643678
"HsaINT0162070" 5.26 15.2946153846154 483.650403339296
"HsaINT0162079" 19.59 22.8585271317829 379.608728282461
"HsaINT0162080" 10.71 13.4366666666667 194.227966145833
"HsaINT0162081" 20.35 23.8238345864662 404.70078745728
"HsaINT0162082" 11.37 21.0768702290076 792.925744744568
"HsaINT0162083" 22.7 31.6795348837209 804.834759156977
"HsaINT0162107" 8.2 15.4639669421488 516.999849132231
"HsaINT0162109" 3.45 12.90632 654.413984735484
"HsaINT0162117" 8.64 17.5086086956522 588.619498047292
"HsaINT0162136" 9.09 35.6223943661972 1859.60043847082
"HsaINT0162137" 0 10.8017741935484 779.769391882602
"HsaINT0162141" 0 12.9246875 907.42727609127
"HsaINT0162143" 2.33 20.8576119402985 1234.49872451379
"HsaINT0162191" 24.46 32.4498230088496 932.147267825537
"HsaINT0162210" 4.765 13.0028787878788 520.537202336341
"HsaINT0162211" 11.23 19.797874015748 574.441254968129
"HsaINT0162212" 6.32 14.4376335877863 474.172279741632
"HsaINT0162214" 10.14 18.7181954887218 487.566814900889
"HsaINT0162215" 11.04 22.1414598540146 743.524991970803
"HsaINT0162217" 5.135 13.8463432835821 493.664285024127
"HsaINT0162218" 8.38 19.3389928057554 656.907762746325
"HsaINT0162219" 14.63 25.0108510638298 780.906786413374
"HsaINT0162237" 0.58 14.7438461538462 977.785345701358
"HsaINT0162241" 0.65 14.2801818181818 965.601172188552
"HsaINT0162242" 0 14.0778 977.097499142857
"HsaINT0162243" 0 11.99875 936.959828191489
"HsaINT0162244" 0.125 11.5738636363636 845.242159143763
"HsaINT0162245" 0.19 10.7067924528302 761.211710667634
"HsaINT0162246" 0.905 15.3503703703704 933.786097973445
"HsaINT0162247" 0.22 12.5105882352941 906.662021647059
"HsaINT0162254" 0.07 19.4145555555556 1131.73055092385
"HsaINT0162255" 0 12.9585436893204 918.865149819151
"HsaINT0162259" 0 26.0525531914894 1638.53063246994
"HsaINT0162260" 0 9.74589743589744 830.468515417915
"HsaINT0162261" 0 10.1833766233766 773.891535816815
"HsaINT0162287" 100 66.9 1596.71340754717
"HsaINT0162293" 100 84.970350877193 893.326771303258
"HsaINT0162296" 3.28 25.7836842105263 1587.89767424561
"HsaINT0162297" 27.27 36.6103125 1280.66729779605
"HsaINT0162298" 32.04 38.6215306122449 1362.91667907637
"HsaINT0162300" 0.67 14.4903296703297 748.709543223443
"HsaINT0162301" 4.675 17.3858695652174 795.268239894888
"HsaINT0162302" 5.54 22.5189898989899 1214.89054590806
"HsaINT0162303" 14.29 29.609797979798 1387.45534689755
"HsaINT0162304" 0 17.0914736842105 1078.22820844345
"HsaINT0162306" 18.9 24.3510483870968 552.652700517965
"HsaINT0162307" 50 55.0146226415094 1390.84195080863
"HsaINT0162308" 31.37 43.0911881188119 1535.12042257426
"HsaINT0162309" 53.935 55.8342592592593 1355.21317982001
"HsaINT0162310" 50 55.8863440860215 1155.6107343151
"HsaINT0162311" 60 57.5327777777778 1450.62656978193
"HsaINT0162312" 76.39 68.7254545454545 1050.46795162636
"HsaINT0162313" 7.69 16.0995041322314 554.231038085399
"HsaINT0162314" 20 25.5258267716535 450.362849906262
"HsaINT0162315" 33.33 48.2289108910891 1848.95337380198
"HsaINT0162316" 79.31 67.6787603305785 1274.67779095041
"HsaINT0162317" 52 52.7638167938931 1231.71627608925
"HsaINT0162318" 72.475 64.3284328358209 1099.53039226237
"HsaINT0162319" 66.67 62.5242962962963 1151.42295603096
"HsaINT0162320" 0.83 27.95 1920.47440588235
"HsaINT0162321" 0 17.9515789473684 1181.52020292398
"HsaINT0162322" 0 12.27 814.391347368421
"HsaINT0162323" 1.06 31.8684 1809.329189
"HsaINT0162324" 0.15 30.1008333333333 1963.13345144928
"HsaINT0162325" 0 24.3489655172414 1632.75775960591
"HsaINT0162326" 0 21.6519230769231 1557.13413615385
"HsaINT0162327" 0 17.9164 1248.11045733333
"HsaINT0162328" 0 21.9475862068966 1590.06944039409
"HsaINT0162332" 0 18.3547826086957 1387.80058972332
"HsaINT0162333" 0 14.499696969697 887.080984280303
"HsaINT0162341" 0 10.4575862068966 958.543597536946
"HsaINT0162342" 0 14.2106451612903 1138.74412623656
"HsaINT0162344" 0 14.8616129032258 1167.38729397849
"HsaINT0162346" 1.49 39.0567857142857 2291.0246744709
"HsaINT0162348" 20.99 40.3493333333333 1909.6074891954
"HsaINT0162349" 0 13.4754166666667 1033.78115634058
"HsaINT0162351" 0 27.295 2033.83432142857
"HsaINT0162353" 4.84 16.3192063492064 563.839295365079
"HsaINT0162354" 12.82 23.448487394958 971.722892607891
"HsaINT0162355" 7.84 22.8921367521368 1044.39129453286
"HsaINT0162363" 12.075 23.4483653846154 987.352569146751
"HsaINT0162368" 0 15.6139473684211 834.247778085701
"HsaINT0162372" 0 14.52976 785.875531393548
"HsaINT0162376" 0 13.104 676.986451612903
"HsaINT0162381" 0 13.14525 600.441793214286
"HsaINT0162382" 1.94 13.7842016806723 550.738065247116
"HsaINT0162383" 9.09 23.94056 1075.94601500645
"HsaINT0162384" 7.49 20.8378151260504 898.459329084176
"HsaINT0162389" 0.675 13.0964406779661 623.944624829784
"HsaINT0162390" 16.22 29.3668686868687 1210.2935747887
"HsaINT0162391" 43.09 48.4398198198198 1512.98127087633
"HsaINT0162392" 42.09 42.1119327731092 1245.78064623273
"HsaINT0162393" 47.47 47.5938392857143 1189.8217968388
"HsaINT0162394" 16.17 24.7167567567568 898.650163931204
"HsaINT0162395" 0 15.2094791666667 819.951236567983
"HsaINT0162402" 19.75 28.4395689655172 1001.17236937781
"HsaINT0162404" 28.825 34.9302586206897 983.789899932534
"HsaINT0162407" 2.755 12.9259836065574 530.607888693944
"HsaINT0162408" 2.75 13.4536036036036 590.76619053235
"HsaINT0162410" 6.285 17.4086885245902 746.067938761685
"HsaINT0162412" 6.285 20.6473015873016 1024.96104706032
"HsaINT0162413" 7.63 17.2009401709402 719.393305142941
"HsaINT0162415" 5.93 13.0269026548673 485.866128713654
"HsaINT0162418" 38.46 45.8092920353982 1138.05626913717
"HsaINT0162419" 9.015 20.6564705882353 986.495264647641
"HsaINT0162420" 5.09 22.5810377358491 1174.30189319856
"HsaINT0162421" 4.8 15.3327966101695 655.334531428364
"HsaINT0162422" 4.87 16.7547826086957 643.566707627765
"HsaINT0162423" 7.8 20.0693162393162 760.144523666372
"HsaINT0162425" 87.84 66.6378571428571 1514.58525857143
"HsaINT0162426" 100 77.591 1364.48143932773
"HsaINT0162427" 100 65.9571794871795 1833.57062387268
"HsaINT0162428" 86.62 63.5363492063492 1723.01920736508
"HsaINT0162431" 17.57 22.426261682243 561.557867025216
"HsaINT0162432" 11.11 21.5217948717949 851.580351061008
"HsaINT0162438" 6.425 13.6706153846154 443.938787215265
"HsaINT0162439" 4.48 13.7172388059701 640.128143446302
"HsaINT0162459" 5.26 12.8135344827586 512.369609137931
"HsaINT0162467" 13.07 20.3049264705882 412.485404438998
"HsaINT0162495" 4.35 27.2674117647059 1493.30079322129
"HsaINT0162496" 0 13.2830120481928 747.02382618278
"HsaINT0162500" 1.15 23.4828395061728 1355.81064308642
"HsaINT0162508" 2.39 16.49375 776.120415898058
"HsaINT0162510" 0 17.079693877551 1005.87043804965
"HsaINT0162511" 0.23 16.9288888888889 1005.32810342679
"HsaINT0162512" 12.5 35.1769421487603 1668.54286640496
"HsaINT0162513" 16.83 30.9466141732283 1246.74961304837
"HsaINT0162517" 2.54 20.2513333333333 1221.88064818182
"HsaINT0162518" 2.48 19.799875 1137.73907213608
"HsaINT0162520" 0 21.2155670103093 1358.4845082689
"HsaINT0162521" 5.31 25.9682075471698 1454.05440913747
"HsaINT0162523" 0 21.2094252873563 1332.58120082866
"HsaINT0162524" 27.14 45.594375 1852.78363504747
"HsaINT0162525" 26.905 45.9185135135135 1919.07590323954
"HsaINT0162526" 0 19.9970886075949 1318.68316962025
"HsaINT0162527" 8.39 29.6408695652174 1523.57921099744
"HsaINT0162532" 75.48 64.0609219858156 1230.64766985816
"HsaINT0162533" 79.035 67.7401388888889 1095.32616921134
"HsaINT0162590" 15.905 27.0389705882353 813.333470043573
"HsaINT0162620" 29.78 38.5607317073171 1057.09626257497
"HsaINT0162621" 19.16 36.5140833333333 1333.96800251401
"HsaINT0162644" 3.18 13.7470175438596 578.462274212079
"HsaINT0162649" 7.14 16.8758878504673 588.180160289191
"HsaINT0162652" 8.38 15.8054545454545 396.290583761277
"HsaINT0162682" 11.44 23.8242335766423 704.197508415629
"HsaINT0162686" 13.56 19.7889781021898 443.844265124517
"HsaINT0162689" 7.38 14.1017293233083 376.999905320118
"HsaINT0162690" 11.73 17.5276086956522 435.314403728975
"HsaINT0162704" 13.16 17.0748226950355 284.218610861196
"HsaINT0162806" 33.33 40.1872131147541 935.49426159057
"HsaINT0162811" 18.18 36.424367816092 1506.27227139802
"HsaINT0162812" 5.88 24.3983505154639 1164.75008266753
"HsaINT0162814" 50 52.9689795918367 2190.48241768707
"HsaINT0162815" 26.665 45.3565151515152 2177.81893689977
"HsaINT0162821" 89.77 73.9118181818182 1219.81667147814
"HsaINT0162835" 7.7 17.3464285714286 551.4714331963
"HsaINT0162845" 7.145 12.8092647058824 210.214195010893
"HsaINT0162876" 12.82 24.1535877862595 812.307886259542
"HsaINT0162891" 65.84 63.2731304347826 864.284860289855
"HsaINT0162896" 2.445 19.7238636363636 1227.23062426004
"HsaINT0162897" 0.28 12.8454347826087 753.706158695652
"HsaINT0162898" 0.105 24.2212068965517 1634.63608799153
"HsaINT0162899" 0.48 25.6979661016949 1526.04821303331
"HsaINT0162900" 0.94 15.9815254237288 1062.74444073641
"HsaINT0162908" 8.16 13.1855319148936 212.545442036474
"HsaINT0162910" 10.83 15.110780141844 178.186128672746
"HsaINT0162918" 10.125 14.9472142857143 254.476263406989
"HsaINT0162928" 5.26 21.1154621848739 945.771426691354
"HsaINT0162929" 2.13 19.8926315789474 964.926766464835
"HsaINT0162930" 3.525 20.0616666666667 968.113217366947
"HsaINT0162931" 16.65 25.9996638655462 879.572874462327
"HsaINT0162937" 9.015 20.3483695652174 853.583631378404
"HsaINT0162938" 6.21 16.3132380952381 631.992497106227
"HsaINT0162939" 10.34 16.8242718446602 498.397505101847
"HsaINT0162940" 33.33 44.2147619047619 1028.05885787546
"HsaINT0162946" 1.3 13.9032231404959 806.189400358127
"HsaINT0162947" 0.795 16.6948039215686 1028.09089847602
"HsaINT0162956" 7.69 22.8185964912281 1041.89638370927
"HsaINT0162957" 27.27 30.2826229508197 898.863079672131
"HsaINT0162958" 33.33 36.9130985915493 1253.53291026157
"HsaINT0162960" 0 10.3521666666667 778.176813870057
"HsaINT0162961" 0 16.2885964912281 988.689969423559
"HsaINT0162966" 3.45 16.8627272727273 893.397443779904
"HsaINT0162967" 6.635 12.7023076923077 434.186189410589
"HsaINT0162968" 3.23 12.6811764705882 585.136767647059
"HsaINT0162983" 2.56 16.3367901234568 724.457567067901
"HsaINT0162986" 12.08 20.1647191011236 722.313741113381
"HsaINT0162998" 0 16.2114285714286 877.472136090226
"HsaINT0163000" 5.88 19.3723456790123 873.937113179012
"HsaINT0163003" 7.94 20.8271428571429 888.111015186615
"HsaINT0163004" 12.99 25.1792792792793 965.654377657658
"HsaINT0163009" 6.535 16.8244444444444 690.498624888889
"HsaINT0163011" 100 64.4393846153846 1859.90430659511
"HsaINT0163012" 100 76.640081300813 1083.80848278022
"HsaINT0163013" 83.33 57.4806504065041 2101.08164219645
"HsaINT0163014" 76.785 58.5379230769231 1899.44044759094
"HsaINT0163015" 80.91 57.6486065573771 2012.46382366211
"HsaINT0163016" 62.96 54.0881102362205 2024.48825513061
"HsaINT0163017" 69.62 53.7611111111111 2128.98966915556
"HsaINT0163030" 45.09 53.1635185185185 1231.32937040531
"HsaINT0163031" 3.66 25.6397183098592 1469.5211856338
"HsaINT0163032" 7.25 31.9882191780822 1606.00390372907
"HsaINT0163034" 0.17 21.286 1378.92350278481
"HsaINT0163035" 22.035 46.129875 1961.43043162975
"HsaINT0163037" 0 15.3414942528736 1141.08771983427
"HsaINT0163043" 8.515 15.9434375 586.97361656746
"HsaINT0163044" 5.63 14.8047945205479 664.297358637747
"HsaINT0163047" 20 28.6885576923077 922.848177511202
"HsaINT0163049" 9.09 13.7255371900826 404.669181584022
"HsaINT0163055" 0 14.6093103448276 1068.40336793708
"HsaINT0163056" 64.58 66.9506779661017 914.902527118644
"HsaINT0163057" 43.475 47.9589705882353 1252.13231982002
"HsaINT0163058" 5.56 16.5292537313433 915.216161555857
"HsaINT0163059" 14.87 31.01921875 1482.70337239583
"HsaINT0163060" 8.01 20.77578125 898.273758110119
"HsaINT0163063" 5.265 17.4819318181818 806.398638753918
"HsaINT0163065" 7.73 23.3749 1054.50411413131
"HsaINT0163066" 5.35 21.9807368421053 1164.77102604703
"HsaINT0163067" 19.955 33.9414035087719 1059.64358916317
"HsaINT0163068" 33.81 38.0091803278689 650.19366047961
"HsaINT0163069" 31.77 36.2848333333333 616.259247030812
"HsaINT0163070" 12.63 23.0202564102564 666.618574933687
"HsaINT0163071" 10.445 20.3693333333333 644.644878543417
"HsaINT0163072" 9.26 18.5637007874016 618.85305048119
"HsaINT0163073" 1.525 12.5391964285714 584.399537186293
"HsaINT0163077" 20 29.9509734513274 732.693892793932
"HsaINT0163078" 8.5 15.570756302521 510.417147728244
"HsaINT0163079" 37.79 42.392 682.440137142857
"HsaINT0163081" 20 33.5335593220339 1105.97910859047
"HsaINT0163084" 7.33 13.4945714285714 344.801728591984
"HsaINT0163085" 10.51 13.3897810218978 159.647894804637
"HsaINT0163093" 22.94 31.9802985074627 850.497924722253
"HsaINT0163106" 3.8 16.7598561151079 731.324991283495
"HsaINT0163107" 5.595 14.7535714285714 551.272059095581
"HsaINT0163110" 84.125 76.7556923076923 628.369390602266
"HsaINT0163111" 9.365 20.5659090909091 742.144949548924
"HsaINT0163121" 9.3 16.100826446281 437.200420977961
"HsaINT0163122" 24.805 28.9130327868852 689.780047750982
"HsaINT0163123" 23.08 30.26736 726.393127651613
"HsaINT0163124" 9.43 17.00576 444.263905264516
"HsaINT0163134" 18.69 27.1686111111111 832.063427024922
"HsaINT0163146" 2.39 12.5394505494505 507.30980969475
"HsaINT0163158" 20 24.9671755725191 503.313626576629
"HsaINT0163159" 15.38 18.9588549618321 252.647037909571
"HsaINT0163160" 17.65 22.0693006993007 398.407896690633
"HsaINT0163165" 13.99 15.7872058823529 168.563569912854
"HsaINT0163166" 10 12.9305109489051 159.650737237012
"HsaINT0163171" 8.77 34.8075 2042.23579868421
"HsaINT0163172" 0 23.1583333333333 1793.96214411765
"HsaINT0163174" 0 27.1283333333333 1787.56781470588
"HsaINT0163192" 7.14 17.3224647887324 451.973688207971
"HsaINT0163207" 9.78 13.4543571428571 317.156669367934
"HsaINT0163210" 6.84 15.8451041666667 586.016892620614
"HsaINT0163211" 0.69 11.3831764705882 757.923952885154
"HsaINT0163216" 0 13.2003947368421 1037.75857450877
"HsaINT0163220" 0.35 12.4104819277108 858.636102203938
"HsaINT0163233" 12.32 16.867724137931 310.270652423372
"HsaINT0163240" 11.3 13.8349655172414 151.165534894636
"HsaINT0163250" 100 68.0077083333333 1841.47034995567
"HsaINT0163252" 9.09 16.443893129771 355.914954726952
"HsaINT0163256" 9.04 14.762213740458 266.106086600117
"HsaINT0163259" 8.42 16.4263076923077 426.854082385212
"HsaINT0163260" 7.375 15.4089230769231 360.757428288611
"HsaINT0163261" 3.615 13.736847826087 707.993081163402
"HsaINT0163265" 2.2 15.0291489361702 933.561590665752
"HsaINT0163267" 7.865 26.7268269230769 1370.02723740665
"HsaINT0163273" 12.49 15.6253191489362 219.906710790274
"HsaINT0163291" 16.67 31.110404040404 1253.12029371264
"HsaINT0163292" 27.74 41.7677083333333 1629.20625153509
"HsaINT0163293" 8.625 42.02 2255.11400444444
"HsaINT0163294" 100 83.8670967741935 1173.29618821879
"HsaINT0163296" 37.98 45.9848305084746 1739.87219099667
"HsaINT0163297" 3.22 23.4914 1229.40639187755
"HsaINT0163298" 0 13.7842592592593 1036.23774566737
"HsaINT0163299" 7.69 27.8032432432432 1287.88753363363
"HsaINT0163300" 0 17.2845283018868 1327.40767140784
"HsaINT0163307" 7.52 13.0173793103448 287.499462528736
"HsaINT0163331" 23.55 29.1370289855072 543.729447313022
"HsaINT0163367" 8.46 16.2539007092199 423.569218247214
"HsaINT0163371" 11.88 15.3776551724138 189.536218074713
"HsaINT0163372" 9.64 13.3531724137931 142.972007921456
"HsaINT0163373" 13.98 19.0739310344828 271.3566726341
"HsaINT0163374" 13.53 16.9659310344828 191.290635411877
"HsaINT0163375" 60 57.5791044776119 1083.75211648524
"HsaINT0163393" 9.985 17.8955 398.149299748201
"HsaINT0163404" 12.5 22.201958041958 649.449439801044
"HsaINT0163411" 12.82 16.8385517241379 197.555601360153
"HsaINT0163422" 11.925 20.6317424242424 596.660478620171
"HsaINT0163424" 47.435 46.6583333333333 494.318491857506
"HsaINT0163429" 9.61 14.2764444444444 307.312318606965
"HsaINT0163430" 61.4 59.4402255639098 404.313097676008
"HsaINT0163435" 16.15 18.5280689655172 170.530505967433
"HsaINT0163436" 10.07 13.9031034482759 161.80793960728
"HsaINT0163461" 9.77 13.4449305555556 182.22872586927
"HsaINT0163464" 3.39 13.7163571428571 513.073895267215
"HsaINT0163465" 2.285 13.5113235294118 586.837857494553
"HsaINT0163493" 71.43 57.5757471264368 1929.66175263299
"HsaINT0163502" 7.555 12.9497222222222 311.050641880342
"HsaINT0163509" 41.46 45.4314074074074 774.461516661139
"HsaINT0163523" 11.84 22.2064444444444 653.495529054726
"HsaINT0163524" 22.515 34.0784027777778 952.82502610237
"HsaINT0163528" 30.82 32.3742105263158 340.540603349282
"HsaINT0163531" 20.995 21.9235820895522 171.376429177421
"HsaINT0163532" 14.29 27.2511805555556 879.801154540598
"HsaINT0163535" 100 81.5324615384615 1009.54889384615
"HsaINT0163536" 0 13.5778873239437 1023.96565118712
"HsaINT0163537" 0 13.705632183908 928.097524886394
"HsaINT0163538" 0 13.455 813.271803424657
"HsaINT0163540" 0 17.62 1206.36775151515
"HsaINT0163541" 0 18.923125 1222.94985357143
"HsaINT0163542" 0 17.2760655737705 1106.91310092896
"HsaINT0163543" 0 12.7664 777.926372
"HsaINT0163544" 6.67 28.4314492753623 1488.2810125746
"HsaINT0163550" 17.695 22.9772222222222 352.985539083139
"HsaINT0163552" 31.135 35.9446527777778 505.781401277195
"HsaINT0163565" 14.245 16.7701388888889 195.31603494561
"HsaINT0163566" 0 17.1289189189189 1197.43836546547
"HsaINT0163567" 22.22 42.8554761904762 2134.93536196283
"HsaINT0163569" 29.41 45.9092660550459 1590.37579204893
"HsaINT0163570" 19.615 36.2177884615385 1474.86265234317
"HsaINT0163571" 32.18 44.6605660377358 1493.20601681941
"HsaINT0163572" 42.86 53.9651304347826 1428.86699011442
"HsaINT0163573" 24.965 43.9163157894737 1546.0500217047
"HsaINT0163574" 16.15 31.0067346938776 1154.4240242794
"HsaINT0163575" 17.41 31.2906422018349 1143.27545791709
"HsaINT0163576" 8.47 23.279900990099 1013.2097369901
"HsaINT0163587" 3.68 16.0454255319149 896.151158419126
"HsaINT0163589" 10.765 16.4369736842105 428.632536052632
"HsaINT0163591" 4.76 16.2250574712644 779.462704357124
"HsaINT0163609" 7.985 14.8568571428571 443.569247605344
"HsaINT0163613" 29.165 30.42 452.688164028777
"HsaINT0163616" 9.59 13.4448905109489 233.479267818806
"HsaINT0163617" 18.74 23.7489130434783 385.087793700413
"HsaINT0163619" 6.01 13.0561151079137 493.706483348973
"HsaINT0163629" 6.565 13.7241428571429 343.365683432682
"HsaINT0163630" 12.01 20.9211111111111 631.610211442786
"HsaINT0163631" 11.535 21.3835074626866 749.829801890921
"HsaINT0163636" 8.72 13.7974809160305 284.546705143864
"HsaINT0163650" 33.33 40.3659829059829 1262.54794493074
"HsaINT0163671" 22.77 28.71432 639.501213445161
"HsaINT0163691" 13.41 20.0202068965517 410.189557595785
"HsaINT0163708" 5.535 12.6462878787879 480.07098993176
"HsaINT0163709" 7.66 18.24832 744.527186670968
"HsaINT0163711" 2.08 13.5684444444444 697.581381890547
"HsaINT0163713" 17.8 28.4216176470588 857.316185511983
"HsaINT0163714" 19.405 28.9020454545455 767.407636242193
"HsaINT0163728" 18.07 22.9721052631579 438.280025837321
"HsaINT0163743" 52.73 48.7715277777778 666.787098348873
"HsaINT0163759" 25.62 27.0956028368794 362.223850526849
"HsaINT0163760" 16.79 20.5987323943662 386.643691998801
"HsaINT0163761" 10.57 14.6952482269504 276.3850708308
"HsaINT0163800" 7.87 13.9151048951049 383.180539249483
"HsaINT0163823" 10.015 14.1376056338028 228.33375167316
"HsaINT0163837" 69.23 51.4792307692308 2528.44560769231
"HsaINT0163838" 100 75.2457894736842 1632.08525906433
"HsaINT0163839" 0 46.1538461538462 2692.30769230769
"HsaINT0163841" 86.655 68.4339423076923 1394.42854450149
"HsaINT0163842" 32.04 39.0196842105263 1519.75364989922
"HsaINT0163843" 33.33 42.6930275229358 1559.34925093442
"HsaINT0163844" 72.095 65.376875 1287.33805050676
"HsaINT0163845" 61.13 58.2650943396226 1437.82063665768
"HsaINT0163859" 82.575 54.2269444444444 2351.76885611111
"HsaINT0163860" 18.2 38.8671875 1929.07543323413
"HsaINT0163861" 20.575 38.1112121212121 1711.25661389277
"HsaINT0163862" 6.17 26.251914893617 1454.51880277521
"HsaINT0163863" 2.58 28.5848780487805 1639.30813060976
"HsaINT0163864" 0 23.443125 1647.30276662234
"HsaINT0163865" 74.665 58.8372368421053 1849.57968426316
"HsaINT0163866" 100 68.0872941176471 1654.82603901961
"HsaINT0163869" 7.365 37.3167307692308 2012.66303027903
"HsaINT0163890" 31.75 36.7588028169014 417.173918414744
"HsaINT0163924" 10.95 12.586231884058 125.562378398392
"HsaINT0163925" 36.795 37.2910144927536 417.480393123876
"HsaINT0163941" 7.83 19.7651239669421 755.034531859504
"HsaINT0163957" 9.6 16.2434042553191 497.982092613982
"HsaINT0163960" 7.75 14.4382269503546 444.60240183384
"HsaINT0163966" 33.33 46.3208256880734 1521.45812801563
"HsaINT0163967" 19.23 42.0499082568807 1768.5863675841
"HsaINT0163968" 6.72 29.9849074074074 1481.48596915022
"HsaINT0163969" 75.18 75.7867676767677 628.504513935271
"HsaINT0163970" 50.86 56.1424528301887 1165.87952725966
"HsaINT0163973" 24.77 39.9307207207207 1501.53583765766
"HsaINT0164039" 12.74 21.9802307692308 596.215317000596
"HsaINT0164040" 7.04 15.6233333333333 487.070463020833
"HsaINT0164049" 14.15 16.9731538461538 187.972420208706
"HsaINT0164051" 22.51 25.6731205673759 404.542964478217
"HsaINT0164073" 7.38 13.590977443609 247.640802825245
"HsaINT0164084" 25 37.428487394958 1321.24222142145
"HsaINT0164089" 9.89 19.7802158273381 659.873499228443
"HsaINT0164100" 100 65.6675 2190.45908666667
"HsaINT0164102" 100 54.0507692307692 2668.94162435897
"HsaINT0164103" 1.45 46.4146153846154 2666.49339358974
"HsaINT0164104" 10.99 44.6128571428571 2503.32563736264
"HsaINT0164105" 17.55 43.632 2453.02939555556
"HsaINT0164106" 0 25.00875 2142.35775535714
"HsaINT0164107" 88.89 56.5283333333333 2518.58906969697
"HsaINT0164108" 33.33 49.324 2474.48639714286
"HsaINT0164109" 100 61.3016666666667 2491.98367352941
"HsaINT0164131" 12.2 19.1331914893617 398.521956170213
"HsaINT0164138" 18.045 26.6931944444444 680.722337975913
"HsaINT0164152" 12.535 14.617265625 138.473854669045
"HsaINT0164157" 14.81 16.7775177304965 197.154257365755
"HsaINT0164162" 100 79.7852727272727 816.26104020202
"HsaINT0164163" 12.875 24.4988372093023 1053.94284569083
"HsaINT0164164" 44.995 53.4139473684211 1743.22094421053
"HsaINT0164165" 7.935 23.5093243243243 1038.19819816735
"HsaINT0164166" 20 30.4763513513514 1231.09534129952
"HsaINT0164174" 33.33 40.6058024691358 1664.79284466049
"HsaINT0164212" 0 13.6682203389831 622.554542959583
"HsaINT0164218" 5.68 13.8604132231405 417.472045661157
"HsaINT0164273" 14.57 16.3218248175182 154.983759145556
"HsaINT0164325" 25.925 32.2844285714286 641.870275210689
"HsaINT0164326" 15.79 20.9841726618705 481.264011448233
"HsaINT0164332" 14.485 21.5582638888889 468.893758503302
"HsaINT0164333" 12.315 20.8461805555556 506.267718876263
"HsaINT0164334" 14.76 22.2995833333333 512.806412412587
"HsaINT0164335" 21.43 31.2674782608696 1048.61294533944
"HsaINT0164355" 11.33 20.9020869565217 779.720879816934
"HsaINT0164361" 9.965 19.5175423728814 718.596237498189
"HsaINT0164403" 4.23 13.8395744680851 632.855892674772
"HsaINT0164438" 6.89 12.8687857142857 310.454702831449
"HsaINT0164447" 10.8 15.8280141843972 264.255513171226
"HsaINT0164466" 44.86 44.5852413793103 579.320687614942
"HsaINT0164502" 16.33 19.7242253521127 288.494942303466
"HsaINT0164503" 23.48 25.433986013986 345.451811464592
"HsaINT0164532" 9.43 14.480347826087 408.506617421815
"HsaINT0164544" 100 87.660375 805.975912515823
"HsaINT0164555" 33.17 36.3859420289855 954.614330857929
"HsaINT0164570" 3.805 14.0743333333333 658.950248700565
"HsaINT0164578" 6.5 21.7798360655738 1011.11785830601
"HsaINT0164579" 43.845 48.9692 1533.49486873469
"HsaINT0164585" 8.33 25.1874226804124 1146.54847349656
"HsaINT0164590" 9.18 17.3029850746269 493.372027112558
"HsaINT0164620" 11.82 15.2710344827586 191.07695933908
"HsaINT0164621" 16.38 20.4368965517241 320.543520162835
"HsaINT0164622" 14.29 19.1333103448276 292.190305632184
"HsaINT0164637" 4.73 25.9714285714286 1538.81370672269
"HsaINT0164638" 1.285 26.7278571428571 1665.8579684669
"HsaINT0164639" 4.62 38.61 2202.331045
"HsaINT0164640" 7.145 31.2970588235294 1731.63368199643
"HsaINT0164641" 15.08 38.4051515151515 1999.46295700758
"HsaINT0164642" 35.79 37.7273103448276 599.88275868774
"HsaINT0164643" 26.32 27.5613793103448 334.849007806513
"HsaINT0164644" 24.59 25.1280689655172 283.929104578544
"HsaINT0164645" 37.97 37.9261379310345 341.437755814176
"HsaINT0164656" 43.8 43.5526277372263 686.021819514813
"HsaINT0164657" 10.86 12.6610563380282 175.083768379782
"HsaINT0164659" 10.89 13.773125 210.558161494755
"HsaINT0164663" 92.33 68.6768253968254 1351.54229621096
"HsaINT0164665" 16.64 26.995 949.046170987654
"HsaINT0164666" 13.04 19.2024719101124 660.048718820225
"HsaINT0164667" 19.19 26.248024691358 789.377156049383
"HsaINT0164679" 100 66.5254411764706 1782.1857774144
"HsaINT0164687" 19.54 31.6575757575758 1096.76068941725
"HsaINT0164688" 7.18 14.2098780487805 520.188796281241
"HsaINT0164690" 5.05 12.9175294117647 535.94869977591
"HsaINT0164692" 13.83 21.0434482758621 729.141708901363
"HsaINT0164693" 9.715 18.7544186046512 741.307406128591
"HsaINT0164695" 8.13 18.440625 616.159505011261
"HsaINT0164696" 20.16 27.1437391304348 817.932565720824
"HsaINT0164698" 5.72 14.2072881355932 420.490594292337
